token_id,piece,is_word_start,mean_nll,count,byte_length,is_punct,is_digit,is_uppercase
694,▁bec,1,4.896754,1335,6,0,0,0
695,▁first,1,3.920411,3280,8,0,0,0
696,▁add,1,4.396090,2788,6,0,0,0
697,ks,0,0.583556,2944,2,0,0,0
698,▁make,1,4.045151,2572,7,0,0,0
699,▁comm,1,4.522463,2996,7,0,0,0
700,amp,0,1.334250,3029,3,0,0,0
701,ons,0,1.058017,3354,3,0,0,0
702,...,0,3.955335,3982,3,1,0,0
703,hed,0,0.340050,3154,3,0,0,0
704,▁Wh,1,4.275170,2827,5,0,0,1
705,▁prov,1,4.515626,2604,7,0,0,0
706,▁look,1,4.379157,2680,7,0,0,0
707,ft,0,0.681669,3053,2,0,0,0
708,▁You,1,3.743353,2378,6,0,0,1
709,▁people,1,3.630602,2881,9,0,0,0
710,▁includ,1,3.653552,2673,9,0,0,0
711,ual,0,0.563217,2885,3,0,0,0
712,les,0,0.724858,2795,3,0,0,0
713,▁bl,1,4.775692,2911,5,0,0,0
714,▁serv,1,3.671955,2287,7,0,0,0
715,gr,0,1.006020,2803,2,0,0,0
716,ian,0,0.938214,3116,3,0,0,0
717,▁col,1,4.656225,2501,6,0,0,0
718,ments,0,0.638520,2815,5,0,0,0
719,ful,0,0.654958,2495,3,0,0,0
720,▁know,1,3.296150,2721,7,0,0,0
721,▁produ,1,4.384308,2311,8,0,0,0
722,iew,0,0.524431,2899,3,0,0,0
723,ates,0,0.792877,3033,4,0,0,0
724,▁Ne,1,5.573223,762,5,0,0,1
725,ious,0,0.333403,2921,4,0,0,0
726,rent,0,0.239498,2632,4,0,0,0
727,▁em,1,4.569843,2519,5,0,0,0
728,tern,0,1.030491,2642,4,0,0,0
729,▁she,1,2.669301,3298,6,0,0,0
730,round,0,1.145164,2705,5,0,0,0
731,▁every,1,4.946602,2514,8,0,0,0
732,▁through,1,4.359117,2400,10,0,0,0
733,▁may,1,3.916158,2874,6,0,0,0
734,▁no,1,4.042848,3320,5,0,0,0
735,ating,0,1.137123,2319,5,0,0,0
736,▁only,1,4.682214,3060,7,0,0,0
737,▁back,1,4.056971,3007,7,0,0,0
738,pport,0,0.670024,2201,5,0,0,0
739,▁most,1,4.459969,2579,7,0,0,0
740,▁bu,1,4.899792,2323,5,0,0,0
741,▁want,1,3.339021,2431,7,0,0,0
742,ict,0,0.981487,2866,3,0,0,0
743,ect,0,1.244916,331,3,0,0,0
744,▁As,1,4.433898,2550,5,0,0,1
745,ices,0,0.573168,2227,4,0,0,0
746,▁If,1,3.833741,2375,5,0,0,1
747,▁well,1,3.084915,2312,7,0,0,0
748,▁see,1,3.644831,2774,6,0,0,0
749,we,0,1.284559,2696,2,0,0,0
750,▁ph,1,4.558081,2223,5,0,0,0
751,ities,0,0.661159,2358,5,0,0,0
752,▁bet,1,4.058805,2711,6,0,0,0
753,▁ind,1,4.834162,2651,6,0,0,0
754,ise,0,0.720371,2473,3,0,0,0
755,▁use,1,3.885623,2440,6,0,0,0
756,▁two,1,4.368657,3101,6,0,0,0
757,xt,0,0.695112,2405,2,0,0,0
758,com,0,1.162089,2479,3,0,0,0
759,ont,0,1.332921,2694,3,0,0,0
760,▁act,1,5.217815,2607,6,0,0,0
761,▁und,1,7.300380,301,6,0,0,0
762,iss,0,1.348477,2989,3,0,0,0
763,iness,0,0.709170,575,5,0,0,0
764,lect,0,1.120929,2312,4,0,0,0
765,▁after,1,4.428555,2692,8,0,0,0
766,▁Se,1,4.473324,2829,5,0,0,1
767,ause,0,1.206478,799,4,0,0,0
768,ife,0,0.949170,2121,3,0,0,0
769,ph,0,0.799889,2367,2,0,0,0
770,▁play,1,4.194037,2819,7,0,0,0
771,fect,0,0.381532,2252,4,0,0,0
772,▁|,1,2.010914,2552,4,1,0,0
773,▁co,1,4.997337,2265,5,0,0,0
774,oth,0,1.377570,2523,3,0,0,0
775,▁&,1,3.914054,1662,4,1,0,0
776,row,0,1.342137,2443,3,0,0,0
777,ily,0,0.553249,2323,3,0,0,0
778,enc,0,0.552070,2330,3,0,0,0
779,ock,0,1.896270,2416,3,0,0,0
780,▁exper,1,4.333080,1593,8,0,0,0
781,ject,0,0.895021,2312,4,0,0,0
782,▁cons,1,5.284745,2603,7,0,0,0
783,hen,0,1.215037,2161,3,0,0,0
784,urn,0,1.420423,2428,3,0,0,0
785,▁fl,1,4.857768,2286,5,0,0,0
786,▁years,1,1.629584,2225,8,0,0,0
787,ert,0,1.648962,2226,3,0,0,0
788,als,0,1.029160,2403,3,0,0,0
789,▁tra,1,4.746025,2135,6,0,0,0
790,▁these,1,4.308068,2431,8,0,0,0
791,ting,0,0.706824,2127,4,0,0,0
792,cial,0,0.342988,2010,4,0,0,0
793,▁$,1,2.419461,2259,4,1,0,0
794,aw,0,1.523515,2407,2,0,0,0
795,▁Com,1,4.076147,2420,6,0,0,1
796,▁An,1,4.599878,2311,5,0,0,1
797,▁bus,1,5.461070,318,6,0,0,0
798,▁Un,1,3.477442,2613,5,0,0,1
799,▁For,1,4.479926,2194,6,0,0,1
800,▁stud,1,3.509485,2183,7,0,0,0
801,ange,0,0.798150,2067,4,0,0,0
802,▁good,1,4.260929,2191,7,0,0,0
803,any,0,0.882359,2095,3,0,0,0
804,bs,0,1.175099,2134,2,0,0,0
805,vent,0,1.298115,2158,4,0,0,0
806,ures,0,0.521375,1993,4,0,0,0
807,aking,0,1.440552,1993,5,0,0,0
808,ational,0,0.952045,2483,7,0,0,0
809,ased,0,0.659959,2049,4,0,0,0
810,▁ke,1,5.034563,2252,5,0,0,0
811,ific,0,0.463696,2293,4,0,0,0
812,▁now,1,4.576002,2367,6,0,0,0
813,▁Pro,1,4.301798,2147,6,0,0,1
814,▁under,1,5.250607,2466,8,0,0,0
815,fore,0,0.624259,2484,4,0,0,0
816,▁very,1,4.717577,2317,7,0,0,0
817,▁many,1,4.260378,2010,7,0,0,0
818,▁sm,1,4.909303,2245,5,0,0,0
819,▁reg,1,5.022643,2364,6,0,0,0
820,hing,0,0.503925,2665,4,0,0,0
821,ward,0,1.552730,2073,4,0,0,0
822,▁imp,1,4.787656,2198,6,0,0,0
823,get,0,0.843352,1944,3,0,0,0
824,oint,0,1.032648,2593,4,0,0,0
825,▁way,1,2.547738,2193,6,0,0,0
826,▁dif,1,4.303943,2190,6,0,0,0
827,erson,0,1.605186,2167,5,0,0,0
828,▁start,1,4.971540,1973,8,0,0,0
829,ience,0,0.444331,1744,5,0,0,0
830,ts,0,1.000792,2040,2,0,0,0
831,pect,0,0.650871,2228,4,0,0,0
832,▁wee,1,2.635530,2068,6,0,0,0
833,▁fin,1,4.895538,2082,6,0,0,0
834,▁De,1,4.467928,2231,5,0,0,1
835,▁great,1,4.481816,2021,8,0,0,0
836,▁And,1,4.085173,2632,6,0,0,1
837,▁rel,1,5.125861,2265,6,0,0,0
838,uring,0,0.966496,2036,5,0,0,0
839,yst,0,2.005161,268,3,0,0,0
840,formation,0,1.896392,325,9,0,0,0
841,▁gu,1,4.567950,2191,5,0,0,0
842,▁could,1,3.859636,2705,8,0,0,0
843,ility,0,0.280427,1968,5,0,0,0
844,▁rem,1,5.325862,2194,6,0,0,0
845,ible,0,0.440125,2146,4,0,0,0
846,▁dec,1,4.913167,2132,6,0,0,0
847,oss,0,1.723403,2198,3,0,0,0
848,uch,0,3.306284,320,3,0,0,0
849,▁even,1,5.264493,2342,7,0,0,0
850,hip,0,0.374079,1875,3,0,0,0
851,ty,0,0.643214,2158,2,0,0,0
852,▁inv,1,4.957260,2081,6,0,0,0
853,).,0,1.648223,2903,2,1,0,0
854,ics,0,0.836822,2035,3,0,0,0
855,▁loc,1,4.857167,1724,6,0,0,0
856,rit,0,1.680520,2012,3,0,0,0
857,ract,0,1.463972,1757,4,0,0,0
858,▁sec,1,4.450656,2234,6,0,0,0
859,▁day,1,2.963709,1748,6,0,0,0
860,▁own,1,3.229131,1829,6,0,0,0
861,cess,0,0.857977,2018,4,0,0,0
862,velop,0,0.614355,1839,5,0,0,0
863,▁where,1,4.406916,2331,8,0,0,0
864,▁show,1,4.597923,1920,7,0,0,0
865,ork,0,0.593817,1987,3,0,0,0
866,ident,0,0.853156,2217,5,0,0,0
867,elf,0,0.928470,2070,3,0,0,0
868,alth,0,0.510752,1665,4,0,0,0
869,hes,0,0.482949,2089,3,0,0,0
870,its,0,1.193336,1809,3,0,0,0
871,▁high,1,5.389740,1706,7,0,0,0
872,▁find,1,4.123788,1725,7,0,0,0
873,air,0,1.744040,1910,3,0,0,0
874,ull,0,2.385828,1984,3,0,0,0
875,nds,0,0.699563,1847,3,0,0,0
876,▁don,1,3.798151,2236,6,0,0,0
877,olog,0,0.560895,2054,4,0,0,0
878,▁home,1,4.024458,1369,7,0,0,0
879,▁ass,1,4.935360,2024,6,0,0,0
880,▁should,1,3.916288,2376,9,0,0,0
881,ath,0,1.474804,2213,3,0,0,0
882,line,0,1.254066,1488,4,0,0,0
883,▁here,1,4.332498,1930,7,0,0,0
884,▁ent,1,5.359726,2073,6,0,0,0
885,▁down,1,3.672125,2158,7,0,0,0
886,▁best,1,3.583830,1543,7,0,0,0
887,▁then,1,4.002239,2479,7,0,0,0
888,lease,0,1.098419,1466,5,0,0,0
889,▁Sh,1,4.852268,1756,5,0,0,1
890,ble,0,0.640019,2208,3,0,0,0
891,ied,0,0.692366,2372,3,0,0,0
892,ular,0,0.398864,1950,4,0,0,0
893,▁br,1,5.558781,1854,5,0,0,0
894,▁Al,1,4.817659,2168,5,0,0,1
895,▁right,1,3.902890,2154,8,0,0,0
896,The,0,2.580629,1911,3,0,0,1
897,arch,0,0.961728,1937,4,0,0,0
898,chool,0,0.775238,1943,5,0,0,0
899,||,0,0.790391,1758,2,1,0,0
900,▁ac,1,5.275914,1814,5,0,0,0
901,▁set,1,5.416568,1845,6,0,0,0
902,ited,0,0.493631,2109,4,0,0,0
903,▁car,1,4.772963,1711,6,0,0,0
904,▁New,1,4.426235,2116,6,0,0,1
905,▁read,1,4.749958,1688,7,0,0,0
906,▁av,1,3.980381,1578,5,0,0,0
907,▁mon,1,3.853564,1725,6,0,0,0
908,▁min,1,3.864299,1785,6,0,0,0
909,▁take,1,4.493049,1749,7,0,0,0
910,gan,0,0.727062,1784,3,0,0,0
911,erm,0,1.182079,2433,3,0,0,0
912,▁business,1,4.252708,1315,11,0,0,0
913,▁fam,1,4.204167,1537,6,0,0,0
914,ix,0,2.042011,2009,2,0,0,0
915,ner,0,0.960685,1916,3,0,0,0
916,▁ins,1,5.367272,1634,6,0,0,0
917,▁inst,1,5.287315,1819,7,0,0,0
918,▁att,1,4.929207,2033,6,0,0,0
919,▁design,1,4.815433,1140,9,0,0,0
920,▁too,1,5.007547,2161,6,0,0,0
921,ystem,0,1.063667,1786,5,0,0,0
922,ys,0,0.982344,2058,2,0,0,0
923,.”,0,2.150474,2170,4,0,0,0
924,▁che,1,4.927683,1544,6,0,0,0
925,▁much,1,3.571494,1850,7,0,0,0
926,▁long,1,4.211904,1846,7,0,0,0
927,io,0,0.787881,1975,2,0,0,0
928,ative,0,0.803273,1936,5,0,0,0
929,▁Be,1,4.858711,1767,5,0,0,1
930,▁information,1,2.795453,1918,14,0,0,0
931,▁Cl,1,4.654277,1761,5,0,0,1
932,▁made,1,4.459627,1948,7,0,0,0
933,▁last,1,4.720006,1988,7,0,0,0
934,ollow,0,1.533527,1650,5,0,0,0
935,ason,0,0.819555,2171,4,0,0,0
936,other,0,1.513853,1999,5,0,0,0
937,ues,0,0.718433,1780,3,0,0,0
938,▁because,1,4.550478,2223,10,0,0,0
939,▁,1,1.991192,85700,3,0,0,0
940,e,0,0.800255,50858,1,0,0,0
941,t,0,0.706033,47218,1,0,0,0
942,a,0,1.099832,46552,1,0,0,0
943,o,0,1.151236,38916,1,0,0,0
944,i,0,0.990378,37622,1,0,0,0
945,n,0,0.902249,36016,1,0,0,0
946,s,0,0.563295,115893,1,0,0,0
947,r,0,1.109946,38724,1,0,0,0
948,h,0,0.882114,27397,1,0,0,0
949,l,0,1.043281,36635,1,0,0,0
950,d,0,0.928249,22329,1,0,0,0
951,c,0,0.881582,39978,1,0,0,0
952,u,0,1.126088,24668,1,0,0,0
953,m,0,0.856792,35226,1,0,0,0
954,p,0,0.952461,35873,1,0,0,0
955,g,0,0.750887,30079,1,0,0,0
956,f,0,1.147223,22967,1,0,0,0
957,y,0,0.707592,50221,1,0,0,0
958,w,0,1.131804,20901,1,0,0,0
959,b,0,1.003592,30133,1,0,0,0
960,.,0,1.188639,143086,1,1,0,0
961,v,0,0.904420,18866,1,0,0,0
962,",",0,1.535933,141449,1,1,0,0
963,k,0,0.805812,18747,1,0,0,0
964,T,0,1.500814,10157,1,0,0,1
965,S,0,1.385424,13687,1,0,0,1
966,I,0,1.512485,11576,1,0,0,1
967,A,0,1.494218,13009,1,0,0,1
968,-,0,1.815209,32384,1,1,0,0
969,C,0,1.591440,9292,1,0,0,1
970,0,0,0.818596,38397,1,0,1,0
971,M,0,1.695570,7156,1,0,0,1
972,1,0,1.201852,37031,1,0,1,0
973,P,0,1.830378,6735,1,0,0,1
974,x,0,0.815728,9678,1,0,0,0
975,B,0,2.255529,4777,1,0,0,1
976,2,0,1.342534,29350,1,0,1,0
977,W,0,2.363631,3895,1,0,0,1
978,D,0,1.595786,6822,1,0,0,1
979,R,0,1.470118,8386,1,0,0,1
980,E,0,1.224833,11779,1,0,0,1
981,H,0,2.145591,4390,1,0,0,1
982,F,0,2.166887,4182,1,0,0,1
983,’,0,1.465366,16473,3,0,0,0
984,L,0,1.634802,6490,1,0,0,1
985,N,0,1.397423,8007,1,0,0,1
986,O,0,1.602860,8662,1,0,0,1
987,:,0,1.792089,16495,1,1,0,0
988,',0,1.619914,26036,1,1,0,0
989,G,0,1.986351,3526,1,0,0,1
990,j,0,1.398633,4492,1,0,0,0
991,),0,0.815136,13241,1,1,0,0
992,(,0,4.657795,748,1,1,0,0
993,z,0,0.938542,7240,1,0,0,0
994,3,0,1.971851,14971,1,0,1,0
995,5,0,2.111951,13095,1,0,1,0
996,q,0,1.197518,529,1,0,0,0
997,U,0,2.029773,3479,1,0,0,1
998,4,0,2.150288,11995,1,0,1,0
999,"""",0,1.003818,9108,1,1,0,0
1000,9,0,1.528667,12602,1,0,1,0
1001,J,0,3.196329,1258,1,0,0,1
1002,8,0,2.151479,9938,1,0,1,0
1003,6,0,2.264958,9371,1,0,1,0
1004,V,0,1.894717,2949,1,0,0,1
1005,Y,0,1.848483,2422,1,0,0,1
1006,K,0,2.345473,1864,1,0,0,1
1007,|,0,1.558686,1836,1,1,0,0
1008,7,0,2.314560,8548,1,0,1,0
1009,!,0,2.883790,5996,1,1,0,0
1010,/,0,2.155487,7686,1,1,0,0
1011,“,0,4.018893,139,3,0,0,0
1012,”,0,0.962612,4829,3,0,0,0
1013,?,0,1.737041,6924,1,1,0,0
1014,–,0,4.576611,371,3,0,0,0
1015,;,0,3.286813,4730,1,1,0,0
1016,&,0,3.036330,366,1,1,0,0
1017,$,0,1.951678,334,1,1,0,0
1018,Q,0,2.101626,1828,1,0,0,1
1019,%,0,1.171137,1336,1,1,0,0
1020,—,0,2.565334,2166,3,0,0,0
1021,X,0,2.357373,1574,1,0,0,1
1022,Z,0,2.055120,1356,1,0,0,1
1023,*,0,2.160335,1257,1,1,0,0
